epoch;loss;train_acc;train_auprc;train_auroc;train_dem_val;train_dem_var;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_dem_val;val_dem_var;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
0;0.48463477403702976;0.864655;0.186895;0.490599;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.180327;0.489716;;;1.0;0.0;0.3978406288640829;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
1;0.40833511033464814;0.864655;0.202213;0.509345;;;1.0;0.0;0.205335;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.20479;0.502059;;;1.0;0.0;0.39607514057153503;0.201835;3222;0.0;0.86468;nan;0.13532;1.0;0.0
2;0.403688033876891;0.864655;0.262975;0.510335;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.278145;0.506221;;;1.0;0.0;0.3961702391625487;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
3;0.399059921783206;0.864655;0.247568;0.509503;;;1.0;0.0;0.136907;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.247516;0.517026;;;1.0;0.0;0.39629475382046253;0.138578;3222;0.0;0.86468;nan;0.13532;1.0;0.0
4;0.39904261014781606;0.864655;0.270145;0.519881;;;1.0;0.0;0.135461;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.251251;0.507569;;;1.0;0.0;0.39702934189511707;0.13553;3222;0.0;0.86468;nan;0.13532;1.0;0.0
5;0.3975689628159397;0.864655;0.326421;0.509266;;;1.0;0.0;0.135382;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.34212;0.508917;;;1.0;0.0;0.3964695832157342;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
6;0.3968070488592867;0.864655;0.304866;0.508949;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.294553;0.508257;;;1.0;0.0;0.3963452147575434;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
7;0.3969175524055028;0.864655;0.292401;0.511753;;;1.0;0.0;0.13536;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.302268;0.511089;;;1.0;0.0;0.39642529129464016;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
8;0.39702624665477704;0.864655;0.354082;0.511079;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.39535;0.510582;;;1.0;0.0;0.3964202237621292;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
9;0.39683425288545154;0.864655;0.359044;0.504547;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.385;0.503265;;;1.0;0.0;0.3963888732174181;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
10;0.39635246301710697;0.864655;0.491229;0.504299;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.470795;0.502473;;;1.0;0.0;0.39638665793920286;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
11;0.3966758655148577;0.864655;0.500778;0.502617;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.568294;0.501504;;;1.0;0.0;0.396293100374297;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
12;0.39644586088185446;0.864655;0.315763;0.49857;;;1.0;0.0;0.135388;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.559087;0.49458;;;1.0;0.0;0.3964116659447838;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
13;0.3968319148556038;0.864655;0.233787;0.497918;;;1.0;0.0;0.13536;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.564345;0.497098;;;1.0;0.0;0.3963809361430446;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
14;0.39662627267720596;0.864655;0.233791;0.497957;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.565337;0.498244;;;1.0;0.0;0.3963131864551133;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
15;0.39678027704089125;0.864655;0.567201;0.500337;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.565337;0.498244;;;1.0;0.0;0.3967902211300118;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
16;0.39649982597861855;0.864655;0.565688;0.49842;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.564324;0.496918;;;1.0;0.0;0.39643815129273874;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
17;0.3965419805749838;0.864655;0.067782;0.496831;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.564449;0.497986;;;1.0;0.0;0.3965391081582679;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
18;0.39665307040033787;0.864655;0.067755;0.497468;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.564303;0.496739;;;1.0;0.0;0.39641272771032904;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
19;0.3966436386209898;0.864655;0.067774;0.497336;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56545;0.498065;;;1.0;0.0;0.39636584615056225;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
20;0.3966591404367148;0.864655;0.067945;0.494169;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56107;0.494552;;;1.0;0.0;0.3963793446601806;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
21;0.39680773710089656;0.864655;0.067955;0.493957;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.559944;0.493408;;;1.0;0.0;0.39636506955124884;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
22;0.39664084889544315;0.864655;0.310841;0.507184;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.341538;0.509072;;;1.0;0.0;0.3963962104899923;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
23;0.39668370591088703;0.864655;0.365815;0.503035;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.371363;0.503261;;;1.0;0.0;0.39635858170036053;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
24;0.39682319934394444;0.864655;0.312741;0.505138;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.365087;0.507308;;;1.0;0.0;0.39651456491907217;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
25;0.39657928701395007;0.864655;0.402258;0.502437;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.403762;0.502294;;;1.0;0.0;0.39636150166198086;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
26;0.39655544448918734;0.864655;0.401769;0.501682;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.403019;0.501148;;;1.0;0.0;0.39638744094851297;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
27;0.396799237360203;0.864655;0.402258;0.502437;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.403762;0.502294;;;1.0;0.0;0.39638141069554306;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
28;0.3966244014127079;0.864655;0.402258;0.502437;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.403762;0.502294;;;1.0;0.0;0.39655841048980334;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
29;0.39688676457242367;0.864655;0.235089;0.501077;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.402785;0.502114;;;1.0;0.0;0.39647319839838346;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
30;0.39656990061407316;0.864655;0.566717;0.499269;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.566555;0.499032;;;1.0;0.0;0.3963882689017971;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
31;0.39654645041787373;0.864655;0.56695;0.499403;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.39637745546858033;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
32;0.3964124832957766;0.864655;0.564848;0.500035;;;1.0;0.0;0.135407;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.563513;0.498465;;;1.0;0.0;0.3964067241240554;0.13543;3222;0.0;0.86468;nan;0.13532;1.0;0.0
33;0.3967657579273629;0.864655;0.567682;0.500079;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.39637560317377213;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
34;0.3966376205351703;0.864655;0.567682;0.500079;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.3964695007089944;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
35;0.3965330955711164;0.864655;0.567435;0.499827;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.39645623987798434;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
36;0.3966456616061251;0.864655;0.567899;0.50033;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.39637617688235255;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
37;0.39657474804879467;0.864655;0.567197;0.499654;;;1.0;0.0;0.135382;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.3966758545421059;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
38;0.39666671305336604;0.864655;0.567439;0.499867;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.56766;0.5;;;1.0;0.0;0.39639615386372984;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
39;0.3967502281403689;0.864655;0.564557;0.497555;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.562071;0.494624;;;1.0;0.0;0.39658697619155503;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
40;0.3966515554675581;0.864655;0.310491;0.504286;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.343114;0.506955;;;1.0;0.0;0.3966010989035086;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
41;0.39669962498044037;0.864655;0.42558;0.541961;;;1.0;0.0;0.14841;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.476685;0.538585;;;1.0;0.0;0.3960670485195353;0.148927;3222;0.0;0.86468;nan;0.13532;1.0;0.0
42;0.39681843536019157;0.864655;0.259701;0.509479;;;1.0;0.0;0.135391;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.235951;0.502984;;;1.0;0.0;0.39652746971315067;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
43;0.39652964618930164;0.864655;0.150784;0.498301;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.165044;0.502654;;;1.0;0.0;0.39649650862430064;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
44;0.3967042961346584;0.864655;0.202367;0.496032;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.34748;0.49903;;;1.0;0.0;0.39658472107516396;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
45;0.39774081028536584;0.864655;0.164257;0.573216;;;1.0;0.0;0.199429;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.198313;0.559854;;;1.0;0.0;0.3944623203176952;0.193095;3222;0.0;0.86468;nan;0.13532;1.0;0.0
46;0.3967494366797218;0.864655;0.26496;0.514993;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.268814;0.51776;;;1.0;0.0;0.39650313729162473;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
47;0.3967231120260817;0.864655;0.221433;0.530847;;;1.0;0.0;0.143878;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.251364;0.536138;;;1.0;0.0;0.39598859084422067;0.144234;3222;0.0;0.86468;nan;0.13532;1.0;0.0
48;0.3968979377139939;0.864655;0.147575;0.496857;;;1.0;0.0;0.135397;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.131356;0.483958;;;1.0;0.0;0.39649954326288955;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
49;0.39675916130784245;0.864655;0.149545;0.498469;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.155054;0.499038;;;1.0;0.0;0.39637471836298466;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
50;0.3965212903933583;0.864655;0.21137;0.563362;;;1.0;0.0;0.167008;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.236118;0.568035;;;1.0;0.0;0.3959355833625142;0.166559;3222;0.0;0.86468;nan;0.13532;1.0;0.0
51;0.3966087270882058;0.864655;0.21584;0.572135;;;1.0;0.0;0.24024;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.220483;0.567803;;;1.0;0.0;0.39567177035585094;0.230769;3222;0.0;0.86468;nan;0.13532;1.0;0.0
52;0.3964978924613502;0.864655;0.233355;0.498656;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.37003;0.50097;;;1.0;0.0;0.39666147221141096;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
53;0.39664774521597645;0.864655;0.175196;0.547307;;;1.0;0.0;0.233548;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.190552;0.541424;;;1.0;0.0;0.396146210573017;0.228829;3222;0.0;0.86468;nan;0.13532;1.0;0.0
54;0.39650807147085015;0.864655;0.197136;0.505702;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.182791;0.50442;;;1.0;0.0;0.39638503441560496;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
55;0.3965054523976523;0.864655;0.182083;0.503295;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.158689;0.501856;;;1.0;0.0;0.39639812523833273;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
56;0.39685763151425935;0.864655;0.206638;0.500283;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.236083;0.500789;;;1.0;0.0;0.396398890072111;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
57;0.39667799651691793;0.864655;0.067806;0.498986;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.566618;0.499569;;;1.0;0.0;0.3964082823359841;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
58;0.396697932690246;0.864655;0.248488;0.50262;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.262778;0.502016;;;1.0;0.0;0.39637286158210366;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
59;0.39627275214854757;0.864655;0.267834;0.504487;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.299891;0.504657;;;1.0;0.0;0.3963069277824192;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
60;0.39663339142099113;0.864655;0.210532;0.50735;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.208164;0.506467;;;1.0;0.0;0.3965448751851389;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
61;0.396568010535603;0.864655;0.224388;0.50702;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.234944;0.506911;;;1.0;0.0;0.39716694878170317;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
62;0.3968510673522917;0.864655;0.219181;0.497699;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.318154;0.497276;;;1.0;0.0;0.39645166491625994;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
63;0.39670666738635113;0.864655;0.112864;0.495678;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.563148;0.496486;;;1.0;0.0;0.3963766583165791;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
64;0.3963123274859612;0.864655;0.087667;0.532045;;;1.0;0.0;0.145965;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.474161;0.528939;;;1.0;0.0;0.39786667612159865;0.145635;3222;0.0;0.86468;nan;0.13532;1.0;0.0
65;0.39670003977493257;0.864655;0.253464;0.547544;;;1.0;0.0;0.140916;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.23573;0.540527;;;1.0;0.0;0.3962262880258276;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
66;0.3965982450434301;0.864655;0.267926;0.538464;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.251655;0.532889;;;1.0;0.0;0.39633983443014226;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
67;0.39661975760452106;0.864655;0.466916;0.500738;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.568539;0.501325;;;1.0;0.0;0.3963978254669279;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
68;0.39635874727556536;0.864655;0.410032;0.504333;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.426488;0.502469;;;1.0;0.0;0.3963500112942625;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
69;0.39622064245797883;0.864655;0.337221;0.510569;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.294948;0.506414;;;1.0;0.0;0.3968168438627881;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
70;0.39688980477470587;0.864655;0.424347;0.504081;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.403741;0.502115;;;1.0;0.0;0.39636080196412876;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
71;0.3963482754934176;0.864655;0.355745;0.502822;;;1.0;0.0;0.135382;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.400577;0.498852;;;1.0;0.0;0.3966176203879268;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
72;0.39696958304409696;0.864655;0.245213;0.433658;;;1.0;0.0;0.135382;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.351449;0.415672;;;1.0;0.0;0.3967236812017779;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
73;0.3965147778074144;0.864655;0.421601;0.536025;;;1.0;0.0;0.145925;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.491366;0.52758;;;1.0;0.0;0.39654885858648836;0.143552;3222;0.0;0.86468;nan;0.13532;1.0;0.0
74;0.39648125767626624;0.864655;0.262646;0.561169;;;1.0;0.0;0.187032;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.278511;0.568966;;;1.0;0.0;0.39607745689275764;0.215909;3222;0.0;0.86468;nan;0.13532;1.0;0.0
75;0.3966487613785422;0.864655;0.291559;0.512249;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.265416;0.504727;;;1.0;0.0;0.3964433760227882;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
76;0.3966257984759933;0.864655;0.170566;0.517399;;;1.0;0.0;0.162138;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.126674;0.503893;;;1.0;0.0;0.39640357501198975;0.164969;3222;0.0;0.86468;nan;0.13532;1.0;0.0
77;0.3967543975524637;0.864655;0.244479;0.482795;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.184133;0.48563;;;1.0;0.0;0.3965594191624466;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
78;0.3964879015124012;0.864655;0.165341;0.51987;;;1.0;0.0;0.150478;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.180855;0.524255;;;1.0;0.0;0.3962303771782484;0.16055;3222;0.0;0.86468;nan;0.13532;1.0;0.0
79;0.3967817993770543;0.864655;0.135581;0.491207;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.357148;0.50905;;;1.0;0.0;0.39635625321586854;0.139853;3222;0.0;0.86468;nan;0.13532;1.0;0.0
80;0.3967038608362252;0.864655;0.182067;0.523936;;;1.0;0.0;0.145445;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.182565;0.521652;;;1.0;0.0;0.39626319380852837;0.151376;3222;0.0;0.86468;nan;0.13532;1.0;0.0
81;0.3967319930836434;0.864655;0.227284;0.50123;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.232889;0.495699;;;1.0;0.0;0.39637565212283793;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
82;0.39660383077126077;0.864655;0.068713;0.48837;;;1.0;0.0;0.1354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.545756;0.482573;;;1.0;0.0;0.3967344567484918;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
83;0.3966732377644562;0.864655;0.167054;0.515927;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.181203;0.524395;;;1.0;0.0;0.3962942151679969;0.139908;3222;0.0;0.86468;nan;0.13532;1.0;0.0
84;0.39669713242856564;0.864655;0.180783;0.524483;;;1.0;0.0;0.162025;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.17682;0.528377;;;1.0;0.0;0.39648925348848085;0.15914;3222;0.0;0.86468;nan;0.13532;1.0;0.0
85;0.3969428036578888;0.864655;0.204433;0.505575;;;1.0;0.0;0.135393;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.21802;0.50042;;;1.0;0.0;0.3963808388738881;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
86;0.39663188099479507;0.864655;0.178739;0.519675;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.174308;0.513968;;;1.0;0.0;0.39637865216779383;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
87;0.39675449059819273;0.864655;0.143444;0.492695;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.235859;0.496153;;;1.0;0.0;0.39636964738960967;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
88;0.39661143451480463;0.864655;0.143231;0.498224;;;1.0;0.0;0.135363;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.086111;0.489886;;;1.0;0.0;0.3964312399473344;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
89;0.3967391124059764;0.864655;0.163178;0.497759;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.220787;0.50061;;;1.0;0.0;0.3963952419607629;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
90;0.3967263758422065;0.864655;0.223032;0.50491;;;1.0;0.0;0.135373;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.2671;0.506411;;;1.0;0.0;0.396832954792929;0.135404;3222;0.0;0.86468;nan;0.13532;1.0;0.0
91;0.3966916278892768;0.864655;0.164388;0.498618;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.270702;0.501935;;;1.0;0.0;0.3963618716473612;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
92;0.3966607927228586;0.864655;0.29976;0.482453;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.524779;0.48214;;;1.0;0.0;0.39690443733735975;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
93;0.3968002226252654;0.864655;0.268055;0.506756;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.308123;0.504494;;;1.0;0.0;0.3964114725164269;0.135362;3222;0.0;0.86468;nan;0.13532;1.0;0.0
94;0.3967673351129129;0.864655;0.301558;0.499234;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.368539;0.498337;;;1.0;0.0;0.3964679005777222;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
95;0.3967549294592631;0.864655;0.237895;0.508024;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.265852;0.510819;;;1.0;0.0;0.39636171392259356;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
96;0.39662068042903886;0.864655;0.366131;0.506509;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.508161;0.507845;;;1.0;0.0;0.39645832086075616;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
97;0.3967162641980133;0.864655;0.240754;0.517596;;;1.0;0.0;0.143884;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.269905;0.513623;;;1.0;0.0;0.39644040290351834;0.144928;3222;0.0;0.86468;nan;0.13532;1.0;0.0
98;0.39661842559844074;0.864655;0.486413;0.486259;;;1.0;0.0;0.135354;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.529394;0.482314;;;1.0;0.0;0.39683106447287336;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
99;0.3965606970911609;0.864655;0.346735;0.49691;;;1.0;0.0;0.135345;14681;0.0;0.864655;nan;0.135345;1.0;0.0;0.86468;0.450821;0.501368;;;1.0;0.0;0.39670801624276486;0.13532;3222;0.0;0.86468;nan;0.13532;1.0;0.0
